"filename", "language", "Markdown", "PowerShell", "Batch", "Python", "JSON with Comments", "YAML", "XML", "JSON", "TypeScript", "TypeScript JSX", "Log", "pip requirements", "Ini", "MS SQL", "CSS", "JavaScript", "comment", "blank", "total"
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\next.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\package-lock.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 8529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8530
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\package.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\postcss.config.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 2, 8
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\public\file.svg", "XML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\public\globe.svg", "XML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\public\next.svg", "XML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\public\vercel.svg", "XML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\public\window.svg", "XML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\admin\analytics\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 3, 9, 73
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\admin\challenges\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 748, 0, 0, 0, 0, 0, 0, 23, 55, 826
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\admin\locations\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1951, 0, 0, 0, 0, 0, 0, 41, 64, 2056
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\admin\login\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 5, 12, 136
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\admin\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 12, 17, 245
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\ai-planner\loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\ai-planner\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2727, 0, 0, 0, 0, 0, 0, 68, 90, 2885
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\auth\callback\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 4, 5, 70
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\banned\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 9, 14, 97
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\challenges\loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\challenges\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 918, 0, 0, 0, 0, 0, 0, 9, 51, 978
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\culture\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1423, 0, 0, 0, 0, 0, 0, 24, 65, 1512
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\discover\loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\discover\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 11, 19, 198
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\explore\ExploreClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1215, 0, 0, 0, 0, 0, 0, 26, 67, 1308
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\explore\components\DetailOverlay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 1, 4, 110
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\explore\components\SpotCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 5, 134
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\explore\components\VirtualizedSpotList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 5, 12, 120
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\explore\data.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 4, 246
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\explore\loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\explore\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\explore\types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\explore\ui-constants.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 3, 36
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\foodies\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 886, 0, 0, 0, 0, 0, 0, 102, 66, 1054
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\foodies\loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\foodies\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1316, 0, 0, 0, 0, 0, 0, 20, 34, 1370
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\globals.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 371, 0, 0, 51, 422
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\group-rooms\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2248, 0, 0, 0, 0, 0, 0, 52, 121, 2421
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\group-rooms\loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\group-rooms\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1229, 0, 0, 0, 0, 0, 0, 38, 59, 1326
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\hot-routes\loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\hot-routes\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1119, 0, 0, 0, 0, 0, 0, 19, 41, 1179
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 6, 53
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 1, 42
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\login\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 425, 0, 0, 0, 0, 0, 0, 16, 14, 455
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 4, 33
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\profile\loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\profile\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 22, 28, 262
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\template.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 7, 71
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\tour-builder\components\BudgetBadge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 5, 42
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\tour-builder\components\RouteChip.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 5, 36
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\tour-builder\components\StatPill.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 4, 38
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\tour-builder\components\StatusBadge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 7, 55
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\tour-builder\components\StopCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 8, 13, 197
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\tour-builder\components\TimelineNode.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 1, 8, 119
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\tour-builder\components\TourSkeleton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 4, 6, 131
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\tour-builder\components\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\tour-builder\loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\tour-builder\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1329, 0, 0, 0, 0, 0, 0, 55, 64, 1448
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\app\tour-builder\tokens.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 17, 21, 149
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\BottomSheet.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 5, 9, 141
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\DashboardLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0, 0, 0, 9, 24, 321
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\Discovery\ActionControls.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 2, 6, 87
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\Discovery\CardStack.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 9, 121
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\Discovery\DiscoveryView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 8, 23, 176
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\Discovery\SkeletonCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 5, 5, 75
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\Discovery\SwipeCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 10, 13, 256
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\FloatingInsight.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 4, 13, 153
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\IOSLobbies.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 265, 0, 0, 0, 0, 0, 0, 20, 22, 307
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\LobbyModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 8, 11, 250
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\Map.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 1, 4, 22
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\MapWidget.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 386, 0, 0, 0, 0, 0, 0, 10, 33, 429
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\OnceUI.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 635, 0, 0, 0, 0, 0, 0, 11, 42, 688
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\PostModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 513, 0, 0, 0, 0, 0, 0, 15, 15, 543
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\ReelModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 528, 0, 0, 0, 0, 0, 0, 13, 16, 557
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\Skeleton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 4, 25
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\Skeletons.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 8, 246
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\StaggerContainer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 8, 69
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\cards\ContextCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 4, 3, 140
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\cards\LobbyCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 4, 7, 176
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\cards\PostCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 9, 11, 312
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\cards\ReelCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 5, 6, 196
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\cards\VaultCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 5, 6, 168
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\common\AppStatusBar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 3, 7, 177
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\common\AvatarWithStatus.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 3, 42
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\common\ClientOnly.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 7, 28
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\common\NotificationPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 320, 0, 0, 0, 0, 0, 0, 14, 26, 360
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\common\PageSkeleton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 3, 5, 60
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\common\ProfileMenuItem.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 3, 60
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\common\RightSidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 641, 0, 0, 0, 0, 0, 0, 14, 25, 680
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\common\Sidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 745, 0, 0, 0, 0, 0, 0, 21, 30, 796
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\auth\LoginBranding.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0, 0, 0, 6, 10, 311
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\auth\LoginForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 837, 0, 0, 0, 0, 0, 0, 18, 37, 892
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\AIPicksSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 779, 0, 0, 0, 0, 0, 0, 34, 37, 850
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\ContextRibbon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 393, 0, 0, 0, 0, 0, 0, 12, 20, 425
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\ContextualNavigator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 4, 171
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\DashboardHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 835, 0, 0, 0, 0, 0, 0, 16, 21, 872
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\FoodieFeed.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 261, 0, 0, 0, 0, 0, 0, 8, 15, 284
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\HeroSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 1, 5, 59
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\LocationSelector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 611, 0, 0, 0, 0, 0, 0, 25, 46, 682
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\TasteMapProBanner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 649, 0, 0, 0, 0, 0, 0, 27, 24, 700
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\TasteVault.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 267, 0, 0, 0, 0, 0, 0, 4, 11, 282
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\TrendingReels.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 0, 0, 0, 0, 0, 0, 5, 11, 225
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\ai-picks\AIPickDeckCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 3, 11, 156
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\ai-picks\AIPickHeroCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 7, 15, 220
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\ai-picks\TasteMapMascot.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 0, 0, 0, 0, 0, 0, 19, 25, 280
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\ai-picks\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\hero\ContinueTourCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 5, 10, 190
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\hero\HeroTour.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 328, 0, 0, 0, 0, 0, 0, 12, 17, 357
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\hero\NearbyNowCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 261, 0, 0, 0, 0, 0, 0, 7, 12, 280
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\hero\QuickActionDock.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 4, 9, 167
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\hero\TasteSignatureCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 9, 11, 208
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\hero\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 2, 21
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\social\PostCardV2.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 408, 0, 0, 0, 0, 0, 0, 13, 17, 438
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\dashboard\social\ReelCardV2.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 6, 11, 239
